session_id,example_type,sent_id,nli_novelty,text,entailed_prior_sent_id,entailed_prior_text,context_before,context_after
2021_05_21_ABI_S13,new_idea,0,1.0,"Are there people who so you know how there are people now who no longer have wet labs and they literally just take data sets from single cell seek and they they do reanalysis and they sort of so there are people who do this for imaging, right?",,,[],"[[1, ""Are you talking about individual sections or like Z stack sections or""], [2, ""Dylan volunteered.""]]"
2021_05_21_ABI_S13,new_idea,217,0.9990609650849364,Uh and that's also because of course the patient cohorts are different.,215.0,"For example, in my field uh with the imaging technique that we use, uh the literature is completely heterogeneous.","[[215, ""For example, in my field uh with the imaging technique that we use, uh the literature is completely heterogeneous.""], [216, ""Some people find something, some people don't find it, they find the opposite thing.""]]","[[218, ""Um but I think if if we uh do something with our technique and we reproducibly find the same thing in different groups, uh then it is some sort of evidence.""], [219, ""If someone else finds something different in a different cohort with a different group, then we maybe have to think about um what does that tell us?""]]"
2021_05_21_ABI_S13,new_idea,424,0.9988998179323972,"I also um look at interventional processes such as um image guided surgery um um imaging of all sorts, okay?",423.0,I work in the area of molecular imaging uh especially in cancer imaging.,"[[422, ""Louis.""], [423, ""I work in the area of molecular imaging uh especially in cancer imaging.""]]","[[425, ""So is is there really a challenging problem then because imaging is data as you know.""], [426, ""Um and we see a lot of beautiful pictures every day.""]]"
2021_05_21_ABI_S13,reinforcement,307,0.0058375000953674,I think the super resolution field is a good example of this um you know because our data actually not even intensity based.,304.0,I think the super resolution field is a good example of this um you know because our data actually not even intensity based.,"[[305, ""Um it's points in space and um you know we've gone through this like um uh phase where we were um um trying to to convert our images into intensity based images um but there a lot of problems with that and you know like the quantification again was very dependent on how you converted it into an intensity based image etc.""], [306, ""Absolutely.""]]","[[308, ""Um it's points in space and um you know we've gone through this like um uh phase where we were um um trying to to convert our images into intensity based images um but there a lot of problems with that and you know like the quantification again was very dependent on how you converted it into an intensity based image etc.""], [309, ""Are we talking about deep tissue imaging in this session or quantitative imaging?""]]"
2021_05_21_ABI_S13,reinforcement,147,0.0063387155532836,I can do the report.,146.0,I can do the report.,"[[145, ""So my lab focuses mostly on tissue clearing and light sheet imaging and then looking at three-dimensional analysis of neural circuits before and and after injury and we focus mostly on the sample and imaging side and really trying to learn more about um or or establish collaborations for potential 3D analysis of complex um dense neural circuits.""], [146, ""I can do the report.""]]","[[148, ""I think Shannon's raising his hand is one of those people.""], [149, ""So is one thing that I wanted to discuss is is how do we bridge kind of the gap between people that have the qualitative images and people that do that quantitative analysis.""]]"
2021_05_21_ABI_S13,reinforcement,441,0.0095322728157043,"Yes, go ahead, Katie.",440.0,"Yes, go ahead, Katie.","[[439, ""Yeah, we go back to image J.""], [440, ""Yes, go ahead, Katie.""]]","[[442, ""You can call on the next person.""], [443, ""brain last week in our group and the data generated just enormous and how do you quantify that?""]]"
2021_04_23_MND_S11,new_idea,0,1.0,Also important to I mean the technique that you choose depends on the question you're asking.,,,[],"[[1, ""So like mass spec is great for getting, you know, a big picture look at all the different molecules there in the tissue, whereas like I'm a sensors person.""], [2, ""So I'm like really good at measuring one or two things but really fast temporal resolution in live tissue.""]]"
2021_04_23_MND_S11,new_idea,1,0.9991821887088008,"So like mass spec is great for getting, you know, a big picture look at all the different molecules there in the tissue, whereas like I'm a sensors person.",0.0,Also important to I mean the technique that you choose depends on the question you're asking.,"[[0, ""Also important to I mean the technique that you choose depends on the question you're asking.""]]","[[2, ""So I'm like really good at measuring one or two things but really fast temporal resolution in live tissue.""], [3, ""So it depends on the the question you're trying to I guess ask.""]]"
2021_04_23_MND_S11,new_idea,182,0.9988604936515912,Um we studied most of those using using chambers and things like that.,178.0,"So if you're going to do chronic stress, you'll still get activation but it's much lower and then that's associated with immune responses, um inflammation, damage, all those things.","[[180, ""So acute responses to stress or anxiety are not associated with immuno immune activation and and microbiome changes.""], [181, ""Those are more chronic.""]]","[[183, ""I don't know if that really answers the question but""], [184, ""I mean technically the gut can function independently.""]]"
2021_04_23_MND_S11,reinforcement,322,0.0061514973640441,And so a student in our lab uh delivered dreads to the ENS to specifically to TH positive neurons and to chat positive neurons.,319.0,And so a student in our lab uh delivered dreads to the ENS to specifically to TH positive neurons and to chat positive neurons.,"[[320, ""So we have a study it's on we have a paper on bio archive now.""], [321, ""So to address this point of you know, are there ways to perturb neuronal function to watch the microbial response.""]]","[[323, ""They don't need to physically translocate.""], [324, ""Uh over time.""]]"
2021_04_23_MND_S11,reinforcement,465,0.006203293800354,I'm not sure.,464.0,I'm not sure.,"[[463, ""I'm not sure of that.""], [464, ""I'm not sure.""]]","[[466, ""Oh, I was just going to say that to my knowledge, I think there isn't much literature on manipulating the brain to understand the nervous system or the the gut.""], [467, ""Um, my background's in clinical research and I know that there's a lot of research looking at kind of behavioral interventions for kind of psychosocial and cognitive functioning that have downstream effects on like inflammation.""]]"
