conference,session,speaker,timestamp,speaking_duration,nods_others,smile_self,smile_other,distracted_others,hand_gesture,interruption,overlap,screenshare,annotations,transcript,has_new_idea,has_explanation,has_decision,global_session,clip_number,start_sec,end_sec,clip_duration_sec,clip_offset_sec,start_sec_adjusted,end_sec_adjusted,start_minute_adjusted,transcript_clean
2021MND,2021_04_22_MND_S4,Erin Longbrake,03:44-03:46,2.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': ""Erin explicitly agrees with Flavio's idea, indicating support for a previously mentioned suggestion.""}",I like Flavio's idea though.,False,False,False,2021MND_2021_04_22_MND,4.0,224.0,226.0,600.0,1203.0,1427.0,1429.0,23.783333333333335,i like flavio's idea though.
2021MND,2021_04_22_MND_S4,Chris Whidbey,03:59-04:00,1.0,0,0.0,0.0,0,,No,No,No,"{'None': 'This utterance is incomplete and does not express a complete thought or action, so no code applies.'}",So if I'm,False,False,False,2021MND_2021_04_22_MND,4.0,239.0,240.0,600.0,1203.0,1442.0,1443.0,24.033333333333335,so if i'm
2021MND,2021_04_22_MND_S4,Chris Whidbey,04:55-05:01,6.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': {'Explanation': 'Chris Whidbey is acknowledging that he has done his best to summarize the discussion, recognizing his own effort.'}}",I was going to say I I summarized the best that I could but I uh,False,False,False,2021MND_2021_04_22_MND,4.0,295.0,301.0,600.0,1203.0,1498.0,1504.0,24.966666666666665,i was going to say i i summarized the best that i could but i uh
2021MND,2021_04_22_MND_S4,Chris Whidbey,05:03-05:15,12.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': {'Explanation': 'Chris Whidbey is acknowledging that he has summarized the discussion, indicating he is recognizing his own contribution.'}}",I was going to say I I summarized the best that I could but I uh,False,False,False,2021MND_2021_04_22_MND,4.0,303.0,315.0,600.0,1203.0,1506.0,1518.0,25.1,i was going to say i i summarized the best that i could but i uh
2021MND,2021_04_22_MND_S4,Barbara Bendlin,05:26-05:28,2.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""The utterance 'Okay' acknowledges the previous speaker's contribution, signaling the end of their turn and a transition in the conversation.""}",Okay.,False,False,False,2021MND_2021_04_22_MND,4.0,326.0,328.0,600.0,1203.0,1529.0,1531.0,25.483333333333334,okay.
2021MND,2021_04_22_MND_S4,Barbara Bendlin,06:25-06:26,1.0,0,0.0,0.0,0,,No,No,Yes,"{'acknowledge contribution': 'Barbara Bendlin is acknowledging that she was on mute, which is a way of recognizing the situation without adding new information or expanding on previous points.'}","Sorry, I was on mute.",False,False,False,2021MND_2021_04_22_MND,4.0,385.0,386.0,600.0,1203.0,1588.0,1589.0,26.466666666666665,"sorry, i was on mute."
2021MND,2021_04_22_MND_S4,Barbara Bendlin,06:47-06:48,1.0,0,0.0,0.0,0,,No,No,Yes,"{'confirm decision': 'Barbara Bendlin says ""Yes"", which confirms the previous request for Chris to transcribe their discussion.'}",Yes.,False,False,True,2021MND_2021_04_22_MND,4.0,407.0,408.0,600.0,1203.0,1610.0,1611.0,26.833333333333332,yes.
2021MND,2021_04_22_MND_S4,Chris Whidbey,06:48-06:50,2.0,0,0.0,0.0,0,,No,No,Yes,"{'express agreement': ""Chris Whidbey agrees to Barbara Bendlin's request for someone to help with the PowerPoint, indicating agreement with the proposed task.""}",I'm happy to.,False,False,False,2021MND_2021_04_22_MND,4.0,408.0,410.0,600.0,1203.0,1611.0,1613.0,26.85,i'm happy to.
2021MND,2021_04_22_MND_S4,Unknown speaker,01:37-01:41,4.0,0,0.0,0.0,0,,No,No,Yes,"[{'acknowledge contribution': 'The speaker acknowledges the question or offer from someone else, but does not agree or expand on it.'}]","Uh, not really. Thank you for asking.",False,False,False,2021MND_2021_04_22_MND,4.0,97.0,101.0,600.0,1203.0,1300.0,1304.0,21.666666666666668,"uh, not really. thank you for asking."
2021MND,2021_04_22_MND_S4,Chris Whidbey,02:27-02:28,1.0,0,0.0,0.0,0,,No,No,Yes,"{'acknowledge contribution': ""Chris Whidbey is acknowledging the previous speaker's statement, indicating he has heard and understood, but not necessarily agreeing or disagreeing.""}",Okay.,False,False,False,2021MND_2021_04_22_MND,4.0,147.0,148.0,600.0,1203.0,1350.0,1351.0,22.5,okay.
2021MND,2021_04_22_MND_S4,Aida Ebrahimi,04:54-04:55,1.0,0,0.0,0.0,0,,No,No,Yes,"{'acknowledge contribution': {'Explanation': 'The speaker is acknowledging a prior statement or action, but without necessarily agreeing or expanding on it.'}}",Sorry.,False,False,False,2021MND_2021_04_22_MND,4.0,294.0,295.0,600.0,1203.0,1497.0,1498.0,24.95,sorry.
2021MND,2021_04_22_MND_S4,Unknown speaker,05:30-05:31,1.0,0,0.0,0.0,0,,No,No,Yes,"{'expand on existing idea': 'The speaker is adding to the ongoing discussion by introducing the concept of a spatial component, which builds upon the previous discussion about various factors influencing the system.'}","You know, let me add there's a spatial component too.",False,False,False,2021MND_2021_04_22_MND,4.0,330.0,331.0,600.0,1203.0,1533.0,1534.0,25.55,"you know, let me add there's a spatial component too."
2021MND,2021_04_22_MND_S4,Unknown speaker,07:23-07:24,1.0,0,0.0,0.0,0,,No,Yes,Yes,"[{'express agreement': 'The speaker says ""Yeah"" which expresses agreement with the previous statement.'}]","Yeah, so",False,False,False,2021MND_2021_04_22_MND,4.0,443.0,444.0,600.0,1203.0,1646.0,1647.0,27.433333333333334,"yeah, so"
2021MND,2021_04_22_MND_S4,Barbara Bendlin,07:24-07:25,1.0,0,0.0,0.0,0,,No,No,Yes,"{'express agreement': 'Barbara Bendlin says ""Yeah"" in response to a previous statement, indicating agreement.'}",Yeah.,False,False,False,2021MND_2021_04_22_MND,4.0,444.0,445.0,600.0,1203.0,1647.0,1648.0,27.45,yeah.
2021MND,2021_04_22_MND_S4,Unknown speaker,07:46-07:47,1.0,0,0.0,0.0,0,,No,No,Yes,"{'expand on existing idea': 'The speaker is adding to the ongoing discussion by introducing the concept of a spatial component, building upon the previous discussion about metabolites and interactions within the microbiome.'}","You know, let me add there's a spatial component too.",False,False,False,2021MND_2021_04_22_MND,4.0,466.0,467.0,600.0,1203.0,1669.0,1670.0,27.816666666666666,"you know, let me add there's a spatial component too."
2021MND,2021_04_23_MND_S1,Thomas Mansell,00:00-00:13,13.0,2,0.0,0.0,0,,No,No,Yes,"{'explain or define term or concept': ""The speaker is defining the scope of 'sensing and regulation' within the current plan."", 'present new idea': ""The speaker is introducing the idea that 'sensing and regulation' is a significant component of the plan.""}","Sensing and regulation is a big part of the plan here. But for now, we're in the very preliminary stages of that.",True,True,False,2021MND_2021_04_23_MND,1.0,0.0,13.0,600.0,3940.0,3940.0,3953.0,65.66666666666667,"sensing and regulation is a big part of the plan here. but for now, we're in the very preliminary stages of that."
2021MND,2021_04_23_MND_S1,Tanya Nguyen,00:13-01:02,49.0,3,20.0,10.0,0,Open Palms,Yes,No,Yes,"{'expand on existing idea': 'Tanya is building upon what Tom and Jay mentioned earlier, indicating she is expanding on a previously discussed idea.', 'present new idea': ""Tanya introduces a novel concept of individually determining someone's ideal microbiome environment and using chemically engineered bacteria to maintain it, which is a new approach not previously discussed."", 'express enthusiasm': 'Tanya expresses excitement about the idea by saying ""it would be so cool"" and ""I think that would be a really cool idea.""'}","To follow up on what you're saying and also what Jay had mentioned earlier, and I have no idea how to do this, but it would be so cool to develop a way to kind of individually determine what someone's microbiome is at homeostasis, their ideal kind of microbiome environment, whether that be composition, metabolites, chemicals, and then use that as a baseline, and then being able to develop, you know, these different chemically engineered bacteria then produce specific metabolites to keep that person at that specific ideal level or attain an ideal level for them to then minimize their clinical symptoms or functioning. I think that would be a really cool idea, no idea how to get there, but happy to talk about it further and develop that.",True,False,False,2021MND_2021_04_23_MND,1.0,13.0,62.0,600.0,3940.0,3953.0,4002.0,65.88333333333334,"to follow up on what you're saying and also what jay had mentioned earlier, and i have no idea how to do this, but it would be so cool to develop a way to kind of individually determine what someone's microbiome is at homeostasis, their ideal kind of microbiome environment, whether that be composition, metabolites, chemicals, and then use that as a baseline, and then being able to develop, you know, these different chemically engineered bacteria then produce specific metabolites to keep that person at that specific ideal level or attain an ideal level for them to then minimize their clinical symptoms or functioning. i think that would be a really cool idea, no idea how to get there, but happy to talk about it further and develop that."
2021MND,2021_04_23_MND_S1,Thomas Mansell,01:02-01:13,11.0,0,30.0,60.0,0,,No,No,Yes,"{'expand on existing idea': ""Tom builds on Tanya's idea of using chemically engineered bacteria to produce specific metabolites by suggesting focusing on one molecule, specifically short-chain fatty acids."", 'express agreement': 'Tom explicitly agrees with Tanya\'s idea by stating ""I think that\'s a great idea.""'}","I think you could do it with one molecule. I don't know about all of those. But you know, if it's short chain fatty acids, I think that that's a great idea.",False,False,False,2021MND_2021_04_23_MND,1.0,62.0,73.0,600.0,3940.0,4002.0,4013.0,66.7,"i think you could do it with one molecule. i don't know about all of those. but you know, if it's short chain fatty acids, i think that that's a great idea."
2021MND,2021_04_23_MND_S1,Thomas Mansell,01:13-01:26,13.0,1,0.0,0.0,0,,No,No,Yes,"{'expand on existing idea': ""Tom is expanding on Tanya's idea of chemically engineered bacteria by discussing current approaches to microbiome manipulation using prebiotics and probiotics."", 'provide supporting evidence': ""Tom supports his idea by mentioning that there might be a level of butyrate that is too high, implying that simply increasing production isn't always the best approach."", 'express alternative decision': ""Tom is suggesting an alternative to the current general approaches of simply increasing butyrate production, implying that there might be a level that's too high.""}","Right now, I think, in general, the approaches, well, let's just make more, make more given prebiotics, given probiotics that we think are going to make butyrate. But you know, there might, there's probably a level that's too high, right?",False,False,True,2021MND_2021_04_23_MND,1.0,73.0,86.0,600.0,3940.0,4013.0,4026.0,66.88333333333334,"right now, i think, in general, the approaches, well, let's just make more, make more given prebiotics, given probiotics that we think are going to make butyrate. but you know, there might, there's probably a level that's too high, right?"
2021MND,2021_04_23_MND_S1,Thomas Mansell,01:26-01:38,12.0,0,40.0,0.0,0,,No,No,Yes,"{'express humor': 'Tom is making a joke about the impracticality of taking many supplements to maintain a microbiome, following up on the discussion about microbiome homeostasis and personalized treatments.'}","Do they take 12 different probiotic supplements every day to maintain that? You know, that's kind of the, yeah, so.",False,False,False,2021MND_2021_04_23_MND,1.0,86.0,98.0,600.0,3940.0,4026.0,4038.0,67.1,"do they take 12 different probiotic supplements every day to maintain that? you know, that's kind of the, yeah, so."
2021MND,2021_04_23_MND_S1,Thomas Mansell,01:40-01:56,18.0,1,0.0,0.0,0,,No,No,Yes,"{'express agreement': ""Tom Mansell agrees with Tanya's idea of individually determining someone's microbiome at homeostasis and using chemically engineered bacteria to maintain that level."", 'expand on existing idea': ""Tom expands on the idea of a healthy microbiome and metabolome, adding that it varies by the host and is influenced by host factors and diet, building on Tanya's idea of individual microbiome baselines."", 'explain or define term or concept': 'Tom is explaining the concept of a healthy microbiome and metabolome, and how it varies by the host.'}","Yeah, no, that's a good idea. I mean, there is this whole, you know, what's a healthy microbiome, what's a healthy metabolome. That's, I think, going to vary by the host, and these host factors really influence these things, right? So, in addition to diet, of course, right?",False,True,False,2021MND_2021_04_23_MND,1.0,100.0,116.0,600.0,3940.0,4040.0,4056.0,67.33333333333333,"yeah, no, that's a good idea. i mean, there is this whole, you know, what's a healthy microbiome, what's a healthy metabolome. that's, i think, going to vary by the host, and these host factors really influence these things, right? so, in addition to diet, of course, right?"
2021MND,2021_04_23_MND_S1,Jaeyun Sung,02:15-02:23,8.0,0,80.0,0.0,0,,No,No,Yes,"[{'express frustration': 'The phrase ""I guess we have many more questions than answers"" expresses frustration about the current state of the project, where there are more unknowns than knowns.'}, {'express humor': 'The statement ""That\'s because that\'s how science works"" is a humorous way to acknowledge the inherent uncertainty and iterative nature of scientific research.'}, {'express enthusiasm': 'The phrase ""Very interesting"" expresses enthusiasm about the topic being discussed.'}]",I guess we have many more questions than answers. That's because that's how science works. Very interesting.,False,False,False,2021MND_2021_04_23_MND,1.0,135.0,143.0,600.0,3940.0,4075.0,4083.0,67.91666666666667,i guess we have many more questions than answers. that's because that's how science works. very interesting.
2021MND,2021_04_23_MND_S1,Faranak Fattahi,03:18-03:22,4.0,0,60.0,20.0,0,Pointing,Yes,No,Yes,"[{'expand on existing idea': ""Faranak is building on Tom's idea of motility influencing the microbiome and metabolome by adding that the effect is circular, further affecting motility.""}]","It's circular, and then it affects motility again.",False,False,False,2021MND_2021_04_23_MND,1.0,198.0,202.0,600.0,3940.0,4138.0,4142.0,68.96666666666667,"it's circular, and then it affects motility again."
2021MND,2021_04_23_MND_S1,Thomas Mansell,03:22-03:23,1.0,0,0.0,80.0,0,,No,No,Yes,"{'express agreement': ""Tom Mansell is agreeing with Faranak Fattahi's statement that the process is circular and affects motility again.""}",Right.,False,False,False,2021MND_2021_04_23_MND,1.0,202.0,203.0,600.0,3940.0,4142.0,4143.0,69.03333333333333,right.
2021MND,2021_04_23_MND_S1,Jaeyun Sung,00:09-00:11,2.0,0,100.0,100.0,0,,No,No,Yes,{'confirm decision': 'Jae Sung confirms the decision to take a moment to write down important questions or topics.'},Yeah.,False,False,True,2021MND_2021_04_23_MND,1.0,9.0,11.0,600.0,3940.0,3949.0,3951.0,65.81666666666666,yeah.
2021MND,2021_04_23_MND_S1,Jaeyun Sung,00:17-00:18,1.0,0,0.0,100.0,0,,No,No,Yes,{'confirm decision': 'Jae Sung confirms the decision to take a moment to write down questions before starting the discussion.'},Sure.,False,False,True,2021MND_2021_04_23_MND,1.0,17.0,18.0,600.0,3940.0,3957.0,3958.0,65.95,sure.
2021MND,2021_04_23_MND_S1,Robin Michelle Voigt,04:22-04:22,0.0,0,100.0,0.0,0,,No,No,Yes,"{'express agreement': ""Robin agrees with Jae Sung's statement that many factors can be tied back to the microbiome.""}",Yeah.,False,False,False,2021MND_2021_04_23_MND,1.0,262.0,262.0,600.0,3940.0,4202.0,4202.0,70.03333333333333,yeah.
2021MND,2021_04_23_MND_S1,Robin Michelle Voigt,02:08-02:20,12.0,0,40.0,0.0,0,,No,No,Yes,{'None': 'This utterance does not contain any classifiable content based on the provided codebook.'},,False,False,False,2021MND_2021_04_23_MND,1.0,128.0,140.0,600.0,3940.0,4068.0,4080.0,67.8,
2021MND,2021_04_23_MND_S1,George Weinstock,04:40-04:41,1.0,0,0.0,0.0,0,,No,No,No,"{'None': 'This single utterance does not communicate a clear idea, question, proposal, or other classifiable element based on the provided codebook.'}",,False,False,False,2021MND_2021_04_23_MND,1.0,280.0,281.0,600.0,3940.0,4220.0,4221.0,70.33333333333333,
2021MND,2021_04_23_MND_S1,Thomas Mansell,00:00-00:13,13.0,2,0.0,0.0,0,,No,No,Yes,"{'explain or define term or concept': 'Tom clarifies that while sensing and regulation are important, the project is currently in its early stages.', 'provide supporting evidence': ""Tom supports his statement about the project's status by mentioning they are in the 'very preliminary stages'.""}","Sensing and regulation is a big part of the plan here. But for now, we're in the very preliminary stages of that.",False,True,False,2021MND_2021_04_23_MND,1.0,0.0,13.0,600.0,3940.0,3940.0,3953.0,65.66666666666667,"sensing and regulation is a big part of the plan here. but for now, we're in the very preliminary stages of that."
2021MND,2021_04_23_MND_S1,Tanya Nguyen,00:13-01:02,49.0,3,20.0,10.0,0,Open Palms,Yes,No,Yes,"{'present new idea': ""Tanya presents a novel idea of individually determining a person's ideal microbiome environment and using engineered bacteria to maintain it, minimizing clinical symptoms."", 'expand on existing idea': 'Tanya builds upon the previous discussion of sensing and regulation in the microbiome by suggesting a specific method for personalized intervention.', 'express enthusiasm': 'Tanya expresses excitement about the potential of her idea by describing it as ""cool"" and emphasizing its potential benefits.'}","To follow up on what you're saying and also what Jay had mentioned earlier, and I have no idea how to do this, but it would be so cool to develop a way to kind of individually determine what someone's microbiome is at homeostasis, their ideal kind of microbiome environment, whether that be composition, metabolites, chemicals, and then use that as a baseline, and then being able to develop, you know, these different chemically engineered bacteria then produce specific metabolites to keep that person at that specific ideal level or attain an ideal level for them to then minimize their clinical symptoms or functioning. I think that would be a really cool idea, no idea how to get there, but happy to talk about it further and develop that.",True,False,False,2021MND_2021_04_23_MND,1.0,13.0,62.0,600.0,3940.0,3953.0,4002.0,65.88333333333334,"to follow up on what you're saying and also what jay had mentioned earlier, and i have no idea how to do this, but it would be so cool to develop a way to kind of individually determine what someone's microbiome is at homeostasis, their ideal kind of microbiome environment, whether that be composition, metabolites, chemicals, and then use that as a baseline, and then being able to develop, you know, these different chemically engineered bacteria then produce specific metabolites to keep that person at that specific ideal level or attain an ideal level for them to then minimize their clinical symptoms or functioning. i think that would be a really cool idea, no idea how to get there, but happy to talk about it further and develop that."
